row,tag_name,article_id,source_feed_name,load_date,load_datetime,feed_name,headline,article_body,author_name,source_unique_id,source_type_name,channel_name,genre,publisher_name,publication_name,publisher_site_url,published_datetime,article_url,region,subregion,country,state,iso_language_code,circulation_size,page,sentiment_score,legacy_score,sentiment_band,sentiment_Correct,External_Strong_Pos,External_Pos,External_Neutral,External_Neg,External_Strong_Neg,Irrelevant,Passing_Mention,Comment,hit_strength,relevance,importance,vipr_weight,vipr_score
0,Aldi,8935125818,regionals-web,2021-07-05,2021-07-05 12:17:32,opoint,Sainsbury’s set to cut prices of everyday essentials - the list of items being reduced," Items being reduced in price include potatoes, strawberries, bacon and herbs (Photo: Chris J Ratcliffe/Getty Images)  Sainsbury’s has said it will invest £50 million into the price of its products in a move which will make dozens of popular items cheaper for shoppers.  The supermarket chain said the move will see 60 core fresh produce, meat and dairy products cut in price by the end of the month.  Price reduced ‘for the foreseeable’  The retailer said that these new reduced prices would remain in place “for the foreseeable”, and that customers can expect to make savings of up to 25 per cent on many items.  The price reduction will be applied to 60 popular items, including fresh produce, meat and dairy products. Initially around 43 items will be reduced on 7 July, with more items then being reduced throughout the month.  The £50 million price investment is the latest move in Sainsbury’s bid to offer better value for customers, following the launch of its Sainsbury’s Quality, Aldi Price Match commitment.  ‘Delivering great quality’  Rhian Bartlett, Sainsbury’s Food Commercial Director, said: “Now more than ever we know we need to do more to deliver the great quality customers expect from Sainsbury’s, at great prices.  “It’s our mission to help everyone eat better and these price reductions are the latest step to show how serious we are about delivering on this promise to customers.  “Including everyday items and recipe essentials, we hope this will help shoppers save on their groceries and enjoy the month ahead.”  The items being reduced  Sainsbury’s says that these are examples of savings that customers can experience through July:  Sainsbury's Thick Smoked Cut Back Bacon Rashers x6 300g, was £2.05, now £1.50  Sainsbury's Brussels & Garlic Pate 170g, was £1.40, now £1  Sainsbury's Rhubarb 400g, was £1.50, now 95p  Sainsbury's Red Cabbage Loose, was 80p, now 45p  Sainsbury's White Cabbage Loose, was 80p, now 45p  Sainsbury's Sweet Potato 1.25k, was £1.50, now £1.11  Sainsbury's Baking Potatoes 2.5kg, was £2, now £1.19  Sainsbury's Red & White Seedless Grapes 500g, was £2, now £1.59  Sainsbury's Strawberries 400g, was £1.75, now £1.59  Sainsbury's Fresh Packed Mint 30g, was 75p, now 47p  These are just some of the products that will see a reduction in price, with more actually included. ","Rhona Shennan, Aldi Specialbuys",13655-305339,Regional News,Web,,Todmorden News,Todmorden News,https://www.todmordennews.co.uk,2021-07-05 12:07:31,https://www.todmordennews.co.uk/read-this/sainsburys-set-to-cut-prices-of-everyday-essentials-the-list-of-items-being-reduced-3296548,Europe,Western Europe,United Kingdom,,en,5895,,50,8,Positive,0,,,1,,,,,It's about another supermarket implementing price cut strategies,0.5,6.25,1,2.2,32.0996653626981
0,Aldi,8935291706,social-twitter,2021-07-05,2021-07-05 12:27:47,twitter,@RayJCapo79 Im sure Aldi will come out with some flashy 55 inch soon enough, @RayJCapo79 Im sure Aldi will come out with some flashy 55 inch soon enough,Juryduty81,1412025393142329345,Twitter,Social,,,Twitter,,2021-07-05 12:27:42,https://twitter.com/Juryduty81/status/1412025393142329345,,,Other / Unknown,,en,489,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8935567363,social-twitter,2021-07-05,2021-07-05 12:48:09,twitter,Stress levels in Aldi off the fricking chart. Back to internet shopping., Stress levels in Aldi off the fricking chart. Back to internet shopping.,LeandaStreet,1412030516665241601,Twitter,Social,,,Twitter,,2021-07-05 12:48:04,https://twitter.com/LeandaStreet/status/1412030516665241601,,,Other / Unknown,,en,28,,-42,4,Negative,1,,,,1,,,,,2,100,0.1,0.66,0.375421060360441
0,Aldi,8935775201,social-twitter,2021-07-05,2021-07-05 13:00:46,twitter,@upfi_network @solana This is definitely going to be HUGE!  as the team has been an inspiration in their innovative… https://t.co/W7PxS8RA0p," @upfi_network @solana This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions, I am so glad to be part of this. @AndiSardianto @aldi  @farhanshifat205  #UpfiNetwork #Airdrop #UPFI",Sagilang3,1412033692604710916,Twitter,Social,,,Twitter,,2021-07-05 13:00:41,https://twitter.com/Sagilang3/status/1412033692604710916,,,Other / Unknown,,en,2,,8,5,Neutral,1,,,1,,,,,,1,100,0.1,0.22,1.58896264250933
0,Aldi,8936150633,social-twitter,2021-07-05,2021-07-05 13:25:44,twitter,"Hey @coopuk, @sainsburys, @Tesco, @Morrisons, @LidlGB, @AldiUK, @asda time for you to do the same!"," Hey @coopuk, @sainsburys, @Tesco, @Morrisons, @LidlGB, @AldiUK, @asda time for you to do the same!",Jacqueline8197,1412039975277891587,Twitter,Social,,,Twitter,,2021-07-05 13:25:39,https://twitter.com/Jacqueline8197/status/1412039975277891587,,,Other / Unknown,,en,101,,0,5,Neutral,1,,,1,,,,1,,2,8.33333333333333,0.1,0.66,4.37007142674937
0,Aldi,8936500066,social-twitter,2021-07-05,2021-07-05 13:49:18,twitter,Aldi launches inflatable pool and other outdoor water toys online – shop now https://t.co/GHjaOITaBE, Aldi launches inflatable pool and other outdoor water toys online – shop now https://t.co/GHjaOITaBE,thecaliforn,1412045905579085826,Twitter,Social,,,Twitter,,2021-07-05 13:49:13,https://twitter.com/thecaliforn/status/1412045905579085826,,,United States,,en,10,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8936812949,social-twitter,2021-07-05,2021-07-05 14:09:20,twitter,@minimooey Just been to Aldi got a tub of fat balls for our tits😂, @minimooey Just been to Aldi got a tub of fat balls for our tits😂,angelabasfc,1412050949665873923,Twitter,Social,,,Twitter,,2021-07-05 14:09:15,https://twitter.com/angelabasfc/status/1412050949665873923,,,Dominica,,en,427,,0,5,Neutral,1,,,1,,,,1,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8937160400,social-twitter,2021-07-05,2021-07-05 14:30:53,twitter,I do hope that @marksandspencer @sainsburys @Tesco @Morrisons @asda @AldiUK @lidl and othes are going to side with… https://t.co/I0vgZGwPZu, I do hope that @marksandspencer @sainsburys @Tesco @Morrisons @asda @AldiUK @lidl and othes are going to side with science and continue to insist that shoppers wear masks in-store beyond July 19th.  #RisingCases #LongCovid #Masks4All Please RT if you side with science too.,deembe_,1412056373182009345,Twitter,Social,,,Twitter,,2021-07-05 14:30:48,https://twitter.com/deembe_/status/1412056373182009345,,,Chile,,en,1363,,0,5,Neutral,1,,,1,,,,1,,3,6.25,0.1,1.21,8.01179761570717
0,Aldi,8937601448,social-twitter,2021-07-05,2021-07-05 14:59:13,twitter,@AldiUK @England Could have picked a project fresh store. Those large special price cards bring back some really bad memories., @AldiUK @England Could have picked a project fresh store. Those large special price cards bring back some really bad memories.,D_E_N_S_L_E_Y,1412063501485547522,Twitter,Social,,,Twitter,,2021-07-05 14:59:08,https://twitter.com/D_E_N_S_L_E_Y/status/1412063501485547522,,,United Kingdom,,en,154,,21,6,Positive,0,,,1,,,,,Needs more context,2,100,0.1,0.66,5.66540195066896
0,Aldi,8937984488,consumer,2021-07-05,2021-07-05 15:20:28,opoint,Morrisons in Multi-billion Pound Bidding War: Shares Rocket to Five-year High," When gritty Northerner William Morrison began selling eggs and butter to wholesale customers in 1899 in the market town of Bradford, it is unlikely that he would have had even the slightest inkling of the enormous legacy that he would leave behind.  In 1956, William’s son, Ken Morrison, took over the operations of the small network of grocery stores that by that time bore the Morrisons name across the nearby Yorkshire towns, and it was his business acumen that took his father’s hard work into the massive empire that it is today.  For those who remember Morrisons’ foray out of Yorkshire which was greeted by amusing stereotype images of bags of coal for sale or a delicatessen counter that sold only pies when the first Morrisons supermarket that made its way south of Watford Gap Services on the M1 opened in Letchworth Garden City, it is no longer a laughing matter.  Morrisons is now the subject of a fierce bidding war as large institutions fight to buy it at multi-billion-pound sums.  Last week, it was assumed a done deal when the company came under acquisition talks from US private equity firm Clayton, Dubilier & Rice which wanted to buy Morrisons for a princely £5.5 billion, however since then, many more potential acquirers have got in on the action, resulting in an almost auction-like stand-off between potential investors.  Over the weekend, SoftBank -backed Fortress Investment struck a £6.3 billion deal to buy Morrisons, resulting in a massive rise in share price of over 28 points this morning to 266.8p. That’s an astronomical 11.23%.  It’s also a five-year high.  Confidence by investors has been massaged by Morrisons’ fortuitous position of being able to turn down massive offers as others materialize, and as a result, two weeks ago, the company’s share price rose by 35%, and has been steadily going up since.  Today’s rocketing value as a superior deal was sealed is further testimony to that.  As Omar has sung in 1993, It ain’t over till it’s over, and this is certainly the case today as Fortress’ bid of £6.3 billion is looking set to be challenged by another private equity firm, this time Apollo, which has admitted that it is considering a higher bid.  Apollo became the third potential suitor to declare an interest in Morrisons, announcing to the stock exchange on Monday that it was “in the preliminary stages of evaluating a possible offer for Morrisons”, in a move that could trump a £6.3bn bid by a consortium led by the US investment fund Fortress, the owner of Majestic Wine.  Whether any of these bids will result in a signed and sealed acquisition is yet to be known, particularly considering that Morrisons has a history of failed takeover bids behind it, however this time it is very different in that potential acquirers are literally tripping over themselves to outbid each other.  For example, in February 2014, it emerged that younger members of the founding Morrison family, who owned 10% of the company and who were thought to include two of Honorary President Sir Ken Morrison’s children, William Morrison Junior and Andrea Shelley, along with Sir Ken Morrison’s niece and her husband, Susan and Nigel Pritchard, had approached a number of private equity firms about taking the company private.  They were said to be extremely unhappy about the company’s disastrous financial performance, and the corporate strategy being undertaken by Dalton Philips.  At that time, straight-talking Yorkshireman Sir Ken Morrison blasted Dalton Philips and his new board of directors for destroying the company he inherited from his father. Sir Ken remarked disdainfully on Philips’s strategy to save the failing supermarket from the pressures of Aldi and other discounter stores.  Following on in this bold as brass tradition, Morrisons continued as a publicly listed firm and when the latest round of acquisition attempts approached it, the firm rejected Clayton, Dubilier and Rice’s £5.5 billion bid, deeming it to “significantly undervalue” the company, leading to a host of other bids that we now see.  Morrisons has a lot of freehold property, and some analysts think that private equity firms could be showing this much interest in Morrisons partly because of its property portfolio, which they would ‘sale and leaseback’ to generate cash to pay back to themselves.  With sensationalist mainstream media having touted that ‘Morrisons has been sold to Americans’ over the weekend, only to wake up this morning and find that it has not yet been sold and there are more bids, volatility is being stoked.  Will it sell and continue to show high share price rises, or will all talks fail and the share price go down to its relatively low level?  All currently hangs in the balance.  Risk warning: Spread bets and CFDs are complex instruments and come with a high risk of losing money rapidly due to leverage. 74.5% of retail investor accounts lose money when spread betting or trading CFDs with ETX. You should consider whether you understand how spread bets or CFDs work and whether you can afford to take the high risk of losing your money. Authorised and regulated by the Financial Conduct Authority, with Firm Reference Number 124721. ",Andrew Saks,245673-32267,Consumer,Web,,FX Empire,FX Empire,https://www.fxempire.com,2021-07-05 15:10:43,https://www.fxempire.com/forecasts/article/morrisons-in-multi-billion-pound-bidding-war-shares-rocket-to-five-year-high-749268,Middle East,West Asia,Israel,,en,1323494,,-23,4,Negative,0,,,1,,,,1,Its about another supermarket,0.5,4.76190476190476,0.5,1.1,2.55924544498445
